Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,68.0,32.347522368680984,32.66770000917704,14
server.py,38.0,51.75902093057683,70.55826422606349,7
discern-proc-so,68.0,2.8823545357557547,5.188125460366367,14
kswapd0,68.0,0.7814894940863528,0.7868021314181558,14
python3,33.0,1.3796827493081265,2.2937316656878384,6
discern-network,35.0,0.5634991613475694,0.5661597974151552,8
jbd2/vda2-8,27.0,0.3487232956170288,0.35434354017345915,6
systemd,3.0,0.5337308103060492,0.5337308103060492,1
