# Overall Packet Count: 432
# Overall Total Bytes: 73293
# Overall Average Packet Size (Bytes): 169.66
# Overall Capture Duration (Seconds): 1063.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.15,192.168.254.2,204,56368,6,0.07515733333333334,0.14112
172.30.0.1,172.30.0.15,61,6121,11,0.004451636363636363,0.013208
10.10.10.1,10.10.10.4,31,1364,31,0.000352,0.000352
172.30.0.15,23.186.168.123,7,636,2,0.002544,0.002912
172.30.0.1,172.30.0.11,9,522,6,0.000696,0.000928
fe80::8c9c:eff:fe08:fcfa,ff02::2,6,426,3,0.001136,0.001136
fe80::8047:1bff:fead:9975,ff02::2,6,426,3,0.001136,0.001136
fe80::b0f8:86ff:fea3:6a9b,ff02::2,6,426,3,0.001136,0.001136
fe80::b05e:82ff:feaf:d91c,ff02::2,6,426,3,0.001136,0.001136
172.30.0.1,172.30.0.12,7,406,5,0.0006496,0.000928
172.30.0.1,172.30.0.14,7,406,4,0.000812,0.000928
fe80::a878:32ff:fe5e:655a,ff02::2,4,284,2,0.001136,0.001136
fe80::9468:fbff:feaa:f85,ff02::2,4,284,2,0.001136,0.001136
fe80::b897:70ff:fe26:a7d3,ff02::2,4,284,2,0.001136,0.001136
fe80::b84a:cfff:fe6f:b5d,ff02::2,4,284,2,0.001136,0.001136
fe80::e850:fbff:fe2b:906c,ff02::2,4,284,2,0.001136,0.001136
fe80::e896:5bff:fead:93c5,ff02::2,4,284,2,0.001136,0.001136
fe80::86:cbff:fe9a:e039,ff02::2,4,284,2,0.001136,0.001136
fe80::585c:a4ff:fec6:e6a,ff02::2,4,284,2,0.001136,0.001136
fe80::7c21:5ff:fe9b:3334,ff02::2,4,284,2,0.001136,0.001136
fe80::6014:d3ff:fee0:3079,ff02::2,4,284,2,0.001136,0.001136
fe80::5808:86ff:fe7c:ad37,ff02::2,4,284,2,0.001136,0.001136
fe80::48bc:62ff:fe11:ba22,ff02::2,4,284,2,0.001136,0.001136
fe80::47b:efff:fe93:f66a,ff02::2,4,284,2,0.001136,0.001136
fe80::1cd9:7fff:fe79:93b9,ff02::2,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,4,284,2,0.001136,0.001136
fe80::f83c:50ff:fe6a:9067,ff02::2,4,284,2,0.001136,0.001136
172.30.0.1,172.30.0.13,4,232,3,0.0006186666666666667,0.000928
fe80::4096:93ff:feab:581,ff02::2,3,212,2,0.000848,0.001136
fe80::1270:fdff:fe57:e58,ff02::2,3,212,2,0.000848,0.001136
fe80::c4b0:d3ff:fe33:3c4,ff02::2,3,212,2,0.000848,0.001136
fe80::e09f:7fff:fe00:8cfd,ff02::2,3,212,2,0.000848,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
