IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.4,10.10.10.4,692,1397638,16,0.698819,10.65636
10.10.10.3,10.10.10.3,990,1286834,20,0.5147336,5.797424
10.10.10.1,10.10.10.1,1052,357418,26,0.10997476923076924,0.640648
192.168.254.2,192.168.254.2,505,125612,24,0.04187066666666667,0.182848
172.30.0.11,172.30.0.11,448,117927,27,0.03494133333333333,0.162128
172.30.0.1,172.30.0.1,43,4765,8,0.004765,0.01404
fe80::4c7c:1eff:fea8:3dc6,fe80::4c7c:1eff:fea8:3dc6,2,142,1,0.001136,0.001136
fe80::94c2:ff:fe01:f41e,fe80::94c2:ff:fe01:f41e,2,142,1,0.001136,0.001136
fe80::b87f:88ff:febf:9316,fe80::b87f:88ff:febf:9316,2,142,1,0.001136,0.001136
fe80::ec9e:9ff:fe2c:1285,fe80::ec9e:9ff:fe2c:1285,2,142,1,0.001136,0.001136
fe80::f48f:c3ff:fe1a:f889,fe80::f48f:c3ff:fe1a:f889,2,142,1,0.001136,0.001136
fe80::1422:7eff:feb5:ba7d,fe80::1422:7eff:feb5:ba7d,1,70,1,0.00056,0.00056
fe80::f416:5ff:fea3:fc31,fe80::f416:5ff:fea3:fc31,1,70,1,0.00056,0.00056
