Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
server.py,783.000,59.982,65.030,148
discern-file-so,1199.000,36.911,76.961,229
discern-proc-so,1194.000,2.185,2.468,228
kswapd0,1194.000,0.696,0.715,228
discern-network,1189.000,0.500,0.514,227
discern-logs-so,392.000,0.287,0.292,76
python3,10.000,0.993,0.993,2
systemd,13.000,0.636,1.010,3
jbd2/vda2-8,16.000,0.342,0.343,3
sshd,5.000,0.638,0.638,1
OverallSystemRecord,0.000,,,0
