Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,23.28750700914424,28.94921875,23.33984375,303,1449.0
discern-file-so,1488.9651587701612,1527.36328125,289.55859375,49,186.0
discern-interfa,1493.7009559516332,1571.26953125,24.7421875,396,1592.0
discern-logs-so,1205.4296875,1205.4296875,46.55078125,463,1830.0
discern-network,1846.566268128453,1873.5,96.66796875,462,1810.0
discern-proc-so,1205.92578125,1205.92578125,16.4453125,136,374.0
python3,662.3953003562176,1072.6015625,48.58984375,71,193.0
systemd-journal,99.69943764442519,147.43359375,68.28125,434,1731.0
