Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,32.54923023897059,33.9375,26.55859375,9,68.0
discern-file-so,1463.3474839154412,1527.05078125,290.3828125,9,68.0
discern-network,1833.33203125,1863.44140625,35.19921875,9,68.0
discern-proc-so,1205.92578125,1205.92578125,16.07421875,8,62.0
named,406.5234375,406.5234375,19.7734375,8,63.0
systemd-journal,55.40625,55.40625,15.52734375,2,11.0
