# Overall Packet Count: 56849
# Overall Total Bytes: 1723548315
# Overall Average Packet Size (Bytes): 30318.01
# Overall Capture Duration (Seconds): 668.000
# Overall Average Rate (Mbps): 20.641

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,57.150.97.129,29964,1295842315,85,121.96162964705883,179.20336
172.17.0.2,57.150.97.129,6881,96900343,84,9.228604095238095,43.883552
151.101.64.223,172.30.0.12,3436,89850185,18,39.933415555555555,95.024128
151.101.2.132,172.30.0.12,2305,70989765,8,70.989765,146.616648
151.101.130.132,172.30.0.12,2166,65775948,13,40.47750646153846,119.16508
104.16.100.215,172.30.0.12,1972,35309180,6,47.07890666666667,74.799088
151.101.66.132,172.30.0.12,959,33347847,7,38.11182514285714,67.894744
151.101.64.223,172.17.0.2,1165,15063760,18,6.695004444444445,19.582368
140.82.116.4,172.30.0.12,405,6077370,3,16.20632,37.69016
151.101.2.132,172.17.0.2,206,3734932,3,9.959818666666667,15.676752
151.101.0.223,172.30.0.12,338,3047830,9,2.709182222222222,10.68464
151.101.66.132,172.17.0.2,258,2531369,7,2.8929931428571427,8.754272
151.101.130.132,172.17.0.2,155,1825089,6,2.433452,7.125288
151.101.128.223,172.30.0.12,176,1280811,6,1.707748,6.939104
172.30.0.12,192.168.254.2,5218,810002,167,0.03880249101796407,0.35864
151.101.128.223,172.17.0.2,74,475439,5,0.7607024,2.030464
151.101.0.223,172.17.0.2,113,173544,7,0.198336,0.663568
104.16.101.215,172.30.0.12,8,172878,1,1.383024,1.383024
172.30.0.12,98.85.153.80,326,134856,7,0.15412114285714285,0.651168
151.101.192.223,172.30.0.12,36,71867,1,0.574936,0.574936
172.30.0.1,172.30.0.12,340,47496,37,0.010269405405405406,0.039536
151.101.192.223,172.17.0.2,15,27471,1,0.219768,0.219768
172.30.0.12,44.208.254.194,60,17245,4,0.03449,0.098664
172.30.0.12,3.94.224.37,38,15657,2,0.062628,0.124056
172.17.0.2,172.30.0.1,45,5640,16,0.00282,0.00544
104.16.97.215,172.30.0.12,10,4463,2,0.017852,0.027952
fe80::42:32ff:fe03:3300,ff02::16,20,2300,14,0.0013142857142857142,0.003424
fe80::42:32ff:fe03:3300,ff02::1:3,18,1602,9,0.001424,0.002136
172.17.0.1,224.0.0.252,14,966,8,0.000966,0.001656
::,ff02::16,9,848,7,0.0009691428571428571,0.001632
172.17.0.1,224.0.0.22,13,728,12,0.00048533333333333333,0.000896
172.30.0.12,204.2.134.172,7,638,2,0.002552,0.002912
fe80::a4fd:8eff:fe0f:be7f,ff02::2,6,432,6,0.000576,0.000576
fe80::880b:13ff:fe66:a459,ff02::16,4,388,1,0.003104,0.003104
fe80::484e:45ff:fe2a:f5b6,ff02::16,4,388,1,0.003104,0.003104
fe80::8461:d8ff:fec4:76ad,ff02::16,4,388,2,0.001552,0.002208
fe80::907e:d2ff:fe88:18f4,ff02::16,4,388,1,0.003104,0.003104
fe80::a4fd:8eff:fe0f:be7f,ff02::16,4,388,1,0.003104,0.003104
fe80::90a6:52ff:fe50:77ea,ff02::2,4,284,2,0.001136,0.001136
fe80::82c:e6ff:fefe:d3e2,ff02::2,4,284,3,0.0007573333333333334,0.001136
fe80::646d:32ff:fe7d:56ce,ff02::2,4,284,2,0.001136,0.001136
fe80::985f:afff:fe6b:947b,ff02::2,4,284,2,0.001136,0.001136
fe80::6078:89ff:fe22:fc7b,ff02::2,4,284,2,0.001136,0.001136
fe80::6440:58ff:fe5b:63b9,ff02::2,4,284,2,0.001136,0.001136
fe80::b03a:5ff:fea2:233f,ff02::2,4,284,2,0.001136,0.001136
fe80::54ca:27ff:fe46:53e1,ff02::2,4,284,2,0.001136,0.001136
fe80::34c3:3bff:fe79:1ba6,ff02::2,4,284,3,0.0007573333333333334,0.001136
fe80::28c8:c9ff:fe6d:a874,ff02::2,4,284,2,0.001136,0.001136
fe80::24bf:4eff:fe8e:447e,ff02::2,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e10,ff02::2,4,284,2,0.001136,0.001136
fe80::907e:d2ff:fe88:18f4,ff02::1:3,3,267,1,0.002136,0.002136
fe80::8461:d8ff:fec4:76ad,ff02::1:3,3,267,2,0.001068,0.001424
fe80::a4fd:8eff:fe0f:be7f,ff02::1:3,3,267,2,0.001068,0.001424
fe80::880b:13ff:fe66:a459,ff02::1:3,3,267,1,0.002136,0.002136
fe80::484e:45ff:fe2a:f5b6,ff02::1:3,3,267,2,0.001068,0.001424
fe80::880b:13ff:fe66:a459,ff02::2,2,144,2,0.000576,0.000576
::,ff02::1:ffc4:76ad,1,88,1,0.000704,0.000704
::,ff02::1:ff88:18f4,1,88,1,0.000704,0.000704
::,ff02::1:ff66:a459,1,88,1,0.000704,0.000704
::,ff02::1:ff0f:be7f,1,88,1,0.000704,0.000704
::,ff02::1:ff03:3300,1,88,1,0.000704,0.000704
::,ff02::1:ff2a:f5b6,1,88,1,0.000704,0.000704
fe80::907e:d2ff:fe88:18f4,ff02::2,1,72,1,0.000576,0.000576
fe80::8461:d8ff:fec4:76ad,ff02::2,1,72,1,0.000576,0.000576
