Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,150.16277654244539,167.21875,156.3984375,878,4441.0
discern-file-so,1480.9665609529702,1591.4296875,300.4609375,99,505.0
discern-interfa,1436.390625,1436.390625,22.77734375,409,2144.0
discern-logs-so,1269.49609375,1269.49609375,103.46484375,878,4478.0
discern-network,1841.8984375,1841.8984375,52.88671875,878,4520.0
python3,114.71484375,170.609375,27.2265625,822,4281.0
systemd-journal,128.53249370187953,165.2890625,35.07421875,426,2208.0
