Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,282.000,80.628,86.811,55
discern-proc-so,2713.000,2.265,3.493,531
discern-logs-so,2713.000,0.471,0.509,531
systemd,2800.000,0.184,2.620,548
systemd-journal,2713.000,0.188,0.191,531
kswapd0,2287.000,0.136,0.142,448
named,57.000,0.528,2.192,11
OverallSystemRecord,2431.000,3.262,6.900,476
