Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,31.755597014925375,34.1875,26.4921875,53,268.0
discern-file-so,1446.002840909091,1463.046875,274.6015625,15,77.0
discern-logs-so,1205.4296875,1205.4296875,24.75390625,38,190.0
discern-network,1833.83203125,1863.1875,59.02734375,53,268.0
python3,125.61328125,125.61328125,110.09375,106,527.0
