# Overall Packet Count: 3355
# Overall Total Bytes: 1282450
# Overall Average Packet Size (Bytes): 382.25
# Overall Capture Duration (Seconds): 93.000
# Overall Average Rate (Mbps): 0.110

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.4,2952,1194135,16,0.5970675,4.528272
172.30.0.15,192.168.254.2,271,73268,9,0.06512711111111111,0.150832
172.30.0.1,172.30.0.15,79,8781,8,0.008781,0.013696
172.30.0.15,34.117.59.81,13,2382,1,0.019056,0.019056
104.26.12.205,172.30.0.15,16,2180,2,0.00872,0.010512
fe80::acb0:b1ff:fe89:d8e8,ff02::2,2,142,2,0.000568,0.000576
fe80::f83a:2bff:fef1:54cb,ff02::2,2,142,1,0.001136,0.001136
fe80::ec99:eff:fe5d:c202,ff02::2,2,142,1,0.001136,0.001136
fe80::bc75:34ff:fe81:16a0,ff02::2,2,142,1,0.001136,0.001136
fe80::b8ab:7dff:fea5:a527,ff02::2,2,142,1,0.001136,0.001136
fe80::40c6:74ff:fe98:ed36,ff02::2,2,142,1,0.001136,0.001136
fe80::82e:98ff:fead:665b,ff02::2,2,142,1,0.001136,0.001136
fe80::70a8:8cff:fecf:9a33,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::2062:e7ff:fe4a:9635,ff02::2,2,142,1,0.001136,0.001136
fe80::1270:fdff:fe57:e58,ff02::2,2,142,1,0.001136,0.001136
fe80::f8f5:21ff:fe86:97db,ff02::2,2,142,1,0.001136,0.001136
