Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
discern-file-so,1454.0991908482142,1591.1796875,327.2890625,18,84.0
discern-logs-so,1205.4296875,1205.4296875,21.515625,18,84.0
discern-network,1906.27734375,1906.27734375,97.4609375,18,84.0
discern-proc-so,1205.8974793632076,1205.92578125,16.15625,12,53.0
python3,713.1627232142857,1000.50390625,48.26953125,6,35.0
systemd-journal,73.99339657738095,77.28125,23.81640625,18,84.0
