Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,27.583583047945204,28.05859375,22.39453125,15,73.0
discern-file-so,1527.36328125,1527.36328125,299.8359375,15,73.0
discern-logs-so,1205.4296875,1205.4296875,19.12109375,6,23.0
discern-network,1897.8984375,1897.8984375,96.76171875,15,73.0
discern-proc-so,1205.92578125,1205.92578125,16.21484375,2,12.0
server.py,171.75390625,235.75390625,20.0234375,7,38.0
systemd-journal,73.28125,73.28125,23.66796875,15,73.0
