# Overall Packet Count: 4007
# Overall Total Bytes: 854548
# Overall Average Packet Size (Bytes): 213.26
# Overall Capture Duration (Seconds): 617.000
# Overall Average Rate (Mbps): 0.011

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,3239,663333,20,0.2653332,1.35364
172.30.0.11,192.168.254.2,644,179920,19,0.0757557894736842,0.164592
172.30.0.1,172.30.0.11,108,10289,16,0.0051445,0.02608
172.30.0.1,172.30.0.12,6,348,3,0.000928,0.000928
fe80::1270:fdff:fe57:e2c,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::f419:58ff:fe6b:849f,ff02::2,2,142,1,0.001136,0.001136
172.30.0.1,172.30.0.15,2,116,1,0.000928,0.000928
172.30.0.1,172.30.0.13,1,58,1,0.000464,0.000464
172.30.0.1,172.30.0.14,1,58,1,0.000464,0.000464
