IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
5.6.7.8,5.6.7.8,3773,1019440,133,0.0613196992481203,1.266048
1.1.2.3,1.1.2.3,913,70836,76,0.007456421052631579,0.06448
172.30.0.15,172.30.0.15,188,62830,12,0.04188666666666667,0.227872
192.168.254.2,192.168.254.2,178,46154,12,0.030769333333333333,0.082416
172.30.0.1,172.30.0.1,25,2724,6,0.003632,0.007088
1.2.67.235,1.2.67.235,6,330,5,0.000528,0.00088
1.2.236.20,1.2.236.20,4,220,4,0.00044,0.000448
1.2.180.73,1.2.180.73,4,220,3,0.0005866666666666667,0.00088
1.2.50.166,1.2.50.166,4,220,4,0.00044,0.000448
1.2.144.55,1.2.144.55,4,220,4,0.00044,0.000448
1.2.146.78,1.2.146.78,4,220,3,0.0005866666666666667,0.00088
1.2.176.81,1.2.176.81,4,220,4,0.00044,0.000448
1.2.30.238,1.2.30.238,4,220,4,0.00044,0.000448
1.2.29.134,1.2.29.134,4,220,4,0.00044,0.000448
1.2.11.4,1.2.11.4,4,220,3,0.0005866666666666667,0.00088
1.2.212.44,1.2.212.44,4,220,3,0.0005866666666666667,0.00088
1.2.27.203,1.2.27.203,4,220,4,0.00044,0.000448
1.2.192.91,1.2.192.91,4,220,3,0.0005866666666666667,0.00088
1.2.26.35,1.2.26.35,4,220,4,0.00044,0.000448
1.2.185.233,1.2.185.233,4,220,3,0.0005866666666666667,0.00088
1.2.51.53,1.2.51.53,4,220,3,0.0005866666666666667,0.00088
1.2.56.245,1.2.56.245,4,220,3,0.0005866666666666667,0.000864
1.2.62.29,1.2.62.29,4,220,4,0.00044,0.000448
1.2.140.129,1.2.140.129,4,220,4,0.00044,0.000448
1.2.67.125,1.2.67.125,4,220,3,0.0005866666666666667,0.00088
1.2.70.194,1.2.70.194,4,220,4,0.00044,0.000448
1.2.77.183,1.2.77.183,4,220,3,0.0005866666666666667,0.00088
1.2.82.207,1.2.82.207,4,220,3,0.0005866666666666667,0.00088
1.2.6.172,1.2.6.172,4,220,4,0.00044,0.000448
1.2.13.188,1.2.13.188,4,220,4,0.00044,0.000448
1.2.127.223,1.2.127.223,4,220,3,0.0005866666666666667,0.00088
1.2.190.88,1.2.190.88,4,218,3,0.0005813333333333333,0.00088
199.68.201.235,199.68.201.235,2,182,1,0.001456,0.001456
1.2.204.9,1.2.204.9,3,166,3,0.0004426666666666667,0.000448
1.2.196.83,1.2.196.83,3,166,2,0.000664,0.00088
1.2.114.156,1.2.114.156,3,166,2,0.000664,0.00088
1.2.12.78,1.2.12.78,3,166,3,0.0004426666666666667,0.000448
1.2.141.92,1.2.141.92,3,166,2,0.000664,0.00088
1.2.188.110,1.2.188.110,3,166,2,0.000664,0.00088
1.2.122.42,1.2.122.42,3,166,3,0.0004426666666666667,0.000448
1.2.138.222,1.2.138.222,3,166,2,0.000664,0.00088
1.2.179.221,1.2.179.221,3,166,2,0.000664,0.00088
1.2.206.214,1.2.206.214,3,166,2,0.000664,0.00088
1.2.249.79,1.2.249.79,3,166,2,0.000664,0.00088
1.2.219.42,1.2.219.42,3,166,3,0.0004426666666666667,0.000448
1.2.232.161,1.2.232.161,3,166,2,0.000664,0.00088
1.2.9.52,1.2.9.52,3,166,3,0.0004426666666666667,0.000448
1.2.248.23,1.2.248.23,3,166,2,0.000664,0.00088
1.2.250.155,1.2.250.155,3,166,3,0.0004426666666666667,0.000448
1.2.29.93,1.2.29.93,3,166,2,0.000664,0.00088
1.2.39.21,1.2.39.21,3,166,3,0.0004426666666666667,0.000448
1.2.213.208,1.2.213.208,3,164,3,0.00043733333333333336,0.000448
1.2.46.114,1.2.46.114,3,164,3,0.00043733333333333336,0.000448
1.2.131.186,1.2.131.186,3,164,3,0.00043733333333333336,0.000448
1.2.132.70,1.2.132.70,3,164,3,0.00043733333333333336,0.000448
1.2.67.116,1.2.67.116,3,164,3,0.00043733333333333336,0.000448
1.2.56.145,1.2.56.145,3,164,3,0.00043733333333333336,0.000448
1.2.46.96,1.2.46.96,3,164,3,0.00043733333333333336,0.000448
1.2.152.52,1.2.152.52,3,164,3,0.00043733333333333336,0.000448
1.2.216.81,1.2.216.81,3,164,3,0.00043733333333333336,0.000448
1.2.36.251,1.2.36.251,3,164,3,0.00043733333333333336,0.000448
1.2.183.234,1.2.183.234,3,164,3,0.00043733333333333336,0.000448
1.2.241.68,1.2.241.68,3,164,3,0.00043733333333333336,0.000448
1.2.195.57,1.2.195.57,3,164,2,0.000656,0.00088
1.2.217.32,1.2.217.32,3,164,2,0.000656,0.00088
1.2.113.96,1.2.113.96,3,164,2,0.000656,0.00088
fe80::2c23:45ff:fe62:fa2b,fe80::2c23:45ff:fe62:fa2b,2,142,1,0.001136,0.001136
fe80::701d:eff:feba:a032,fe80::701d:eff:feba:a032,2,142,2,0.000568,0.000576
fe80::d015:e9ff:fe7f:169c,fe80::d015:e9ff:fe7f:169c,2,142,2,0.000568,0.000576
fe80::d896:4ff:fe2a:5d1a,fe80::d896:4ff:fe2a:5d1a,2,142,1,0.001136,0.001136
fe80::e082:58ff:fe1f:2650,fe80::e082:58ff:fe1f:2650,2,142,2,0.000568,0.000576
fe80::ec09:a0ff:fe1d:7aa5,fe80::ec09:a0ff:fe1d:7aa5,2,142,1,0.001136,0.001136
1.2.217.45,1.2.217.45,2,112,2,0.000448,0.000448
1.2.108.111,1.2.108.111,2,112,2,0.000448,0.000448
1.2.22.97,1.2.22.97,2,112,2,0.000448,0.000448
1.2.239.204,1.2.239.204,2,112,2,0.000448,0.000448
1.2.187.9,1.2.187.9,2,112,2,0.000448,0.000448
1.2.37.164,1.2.37.164,2,112,2,0.000448,0.000448
1.2.47.171,1.2.47.171,2,110,2,0.00044,0.000448
1.2.248.6,1.2.248.6,2,110,1,0.00088,0.00088
1.2.47.141,1.2.47.141,2,110,2,0.00044,0.000448
1.2.180.203,1.2.180.203,2,110,2,0.00044,0.000448
1.2.55.181,1.2.55.181,2,110,2,0.00044,0.000448
1.2.180.231,1.2.180.231,2,110,2,0.00044,0.000448
1.2.180.232,1.2.180.232,2,110,1,0.00088,0.00088
1.2.47.135,1.2.47.135,2,110,2,0.00044,0.000448
1.2.47.123,1.2.47.123,2,110,2,0.00044,0.000448
1.2.226.27,1.2.226.27,2,110,2,0.00044,0.000448
1.2.248.49,1.2.248.49,2,110,1,0.00088,0.00088
1.2.48.105,1.2.48.105,2,110,2,0.00044,0.000448
1.2.47.254,1.2.47.254,2,110,2,0.00044,0.000448
1.2.46.92,1.2.46.92,2,110,1,0.00088,0.00088
1.2.48.18,1.2.48.18,2,110,1,0.00088,0.00088
1.2.248.232,1.2.248.232,2,110,2,0.00044,0.000448
1.2.227.114,1.2.227.114,2,110,2,0.00044,0.000448
