Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,148.15935375755288,162.3203125,153.453125,721,3641.0
discern-file-so,1459.5531946656051,1591.4296875,290.65234375,89,471.0
discern-interfa,1508.39453125,1508.39453125,24.62109375,360,1878.0
discern-logs-so,1269.49609375,1269.49609375,109.3671875,721,3708.0
discern-network,1841.8984375,1841.8984375,55.55078125,721,3738.0
mariadbd,1050.94140625,1113.66796875,97.5859375,721,3687.0
systemd-journal,108.12628560126582,165.1640625,32.57421875,272,1422.0
