IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,247,62946,19,0.02650357894736842,0.08624
172.30.0.11,172.30.0.11,255,61717,18,0.02742977777777778,0.079248
172.30.0.1,172.30.0.1,35,3837,10,0.0030696,0.006208
1.2.160.5,1.2.160.5,6,330,4,0.00066,0.000896
1.2.220.164,1.2.220.164,4,220,4,0.00044,0.000448
1.2.100.160,1.2.100.160,4,220,4,0.00044,0.000448
1.2.180.95,1.2.180.95,4,220,3,0.0005866666666666667,0.00088
1.2.89.1,1.2.89.1,4,220,4,0.00044,0.000448
1.2.60.12,1.2.60.12,4,220,3,0.0005866666666666667,0.00088
1.2.235.233,1.2.235.233,4,220,3,0.0005866666666666667,0.00088
1.2.255.243,1.2.255.243,4,220,3,0.0005866666666666667,0.00088
1.2.105.37,1.2.105.37,4,220,4,0.00044,0.000448
1.2.83.18,1.2.83.18,4,220,3,0.0005866666666666667,0.00088
1.2.231.69,1.2.231.69,4,220,4,0.00044,0.000448
1.2.31.47,1.2.31.47,4,220,4,0.00044,0.000448
1.2.113.123,1.2.113.123,4,220,3,0.0005866666666666667,0.00088
1.2.136.224,1.2.136.224,4,220,4,0.00044,0.000448
1.2.188.66,1.2.188.66,4,220,3,0.0005866666666666667,0.00088
1.2.221.110,1.2.221.110,4,220,4,0.00044,0.000448
1.2.41.15,1.2.41.15,4,220,4,0.00044,0.000448
1.2.20.108,1.2.20.108,4,220,4,0.00044,0.000448
1.2.76.117,1.2.76.117,4,220,3,0.0005866666666666667,0.00088
1.2.227.181,1.2.227.181,4,220,4,0.00044,0.000448
1.2.197.202,1.2.197.202,4,220,4,0.00044,0.000448
1.2.225.19,1.2.225.19,4,220,4,0.00044,0.000448
1.2.174.115,1.2.174.115,4,220,3,0.0005866666666666667,0.00088
1.2.14.197,1.2.14.197,4,220,4,0.00044,0.000448
1.2.21.14,1.2.21.14,4,220,4,0.00044,0.000448
1.2.136.117,1.2.136.117,4,220,4,0.00044,0.000448
1.2.209.177,1.2.209.177,4,220,4,0.00044,0.000448
1.2.98.172,1.2.98.172,4,220,3,0.0005866666666666667,0.00088
1.2.75.28,1.2.75.28,3,166,3,0.0004426666666666667,0.000448
1.2.226.194,1.2.226.194,3,166,3,0.0004426666666666667,0.000448
1.2.49.216,1.2.49.216,3,166,2,0.000664,0.00088
1.2.121.218,1.2.121.218,3,166,3,0.0004426666666666667,0.000448
1.2.166.116,1.2.166.116,3,166,3,0.0004426666666666667,0.000448
1.2.127.111,1.2.127.111,3,166,3,0.0004426666666666667,0.000448
1.2.235.216,1.2.235.216,3,166,2,0.000664,0.00088
1.2.120.113,1.2.120.113,3,166,3,0.0004426666666666667,0.000448
1.2.103.253,1.2.103.253,3,166,3,0.0004426666666666667,0.000448
1.2.78.234,1.2.78.234,3,166,2,0.000664,0.00088
1.2.151.99,1.2.151.99,3,166,3,0.0004426666666666667,0.000448
1.2.166.93,1.2.166.93,3,166,2,0.000664,0.00088
1.2.91.105,1.2.91.105,3,166,3,0.0004426666666666667,0.000448
1.2.161.179,1.2.161.179,3,166,3,0.0004426666666666667,0.000448
1.2.9.218,1.2.9.218,3,166,3,0.0004426666666666667,0.000448
1.2.205.219,1.2.205.219,3,166,3,0.0004426666666666667,0.000448
1.2.154.3,1.2.154.3,3,166,3,0.0004426666666666667,0.000448
1.2.205.215,1.2.205.215,3,166,3,0.0004426666666666667,0.000448
1.2.44.157,1.2.44.157,3,166,3,0.0004426666666666667,0.000448
1.2.137.180,1.2.137.180,3,166,2,0.000664,0.00088
1.2.102.177,1.2.102.177,3,166,3,0.0004426666666666667,0.000448
1.2.32.242,1.2.32.242,3,166,2,0.000664,0.00088
1.2.249.158,1.2.249.158,3,166,3,0.0004426666666666667,0.000448
1.2.94.169,1.2.94.169,3,166,3,0.0004426666666666667,0.000448
1.2.54.170,1.2.54.170,3,166,3,0.0004426666666666667,0.000448
1.2.165.159,1.2.165.159,3,166,3,0.0004426666666666667,0.000448
1.2.127.202,1.2.127.202,3,166,3,0.0004426666666666667,0.000448
1.2.175.155,1.2.175.155,3,166,3,0.0004426666666666667,0.000448
1.2.128.229,1.2.128.229,3,166,3,0.0004426666666666667,0.000448
1.2.245.44,1.2.245.44,3,166,2,0.000664,0.00088
1.2.166.65,1.2.166.65,3,164,3,0.00043733333333333336,0.000448
1.2.200.16,1.2.200.16,3,164,3,0.00043733333333333336,0.000448
1.2.23.217,1.2.23.217,3,164,3,0.00043733333333333336,0.000448
