IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,828,324111,42,0.06173542857142857,0.585776
192.168.254.2,192.168.254.2,582,174578,30,0.04655413333333333,0.147616
10.10.10.2,10.10.10.2,1317,159454,41,0.031112975609756097,0.10296
172.30.0.11,172.30.0.11,527,137924,31,0.03559329032258064,0.126784
172.30.0.1,172.30.0.1,40,4279,6,0.005705333333333333,0.012944
fe80::1270:fdff:fe57:dd8,fe80::1270:fdff:fe57:dd8,2,142,1,0.001136,0.001136
fe80::2cbf:bdff:fe88:69df,fe80::2cbf:bdff:fe88:69df,2,142,1,0.001136,0.001136
fe80::6c26:74ff:fefc:7627,fe80::6c26:74ff:fefc:7627,2,142,1,0.001136,0.001136
fe80::7803:81ff:fe22:7862,fe80::7803:81ff:fe22:7862,2,142,1,0.001136,0.001136
fe80::b00b:eff:fe45:c974,fe80::b00b:eff:fe45:c974,1,70,1,0.00056,0.00056
