Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
containerd,1233.62890625,1233.62890625,32.33984375,36,179.0
dbus-daemon,36.64998452970297,37.9296875,30.2890625,60,303.0
discern-file-so,1549.9946676587301,1591.0546875,292.9375,13,63.0
discern-logs-so,1205.4296875,1205.4296875,31.0703125,60,307.0
discern-network,1898.2109375,1898.2109375,128.5,60,299.0
dockerd,1350.61328125,1350.67578125,102.875,60,291.0
python3,248.53515625,248.55078125,27.01171875,11,57.0
