IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1130,497893,20,0.1991572,1.86268
192.168.254.2,192.168.254.2,463,117874,20,0.0471496,0.233888
172.30.0.11,172.30.0.11,424,112741,18,0.05010711111111111,0.213424
10.10.10.3,10.10.10.3,1106,103521,17,0.048715764705882354,0.095864
10.10.10.4,10.10.10.4,721,71264,16,0.035632,0.090992
172.30.0.1,172.30.0.1,41,4259,5,0.0068144,0.014352
fe80::2cdb:f0ff:fe8a:6c92,fe80::2cdb:f0ff:fe8a:6c92,2,142,1,0.001136,0.001136
fe80::54a0:e8ff:fed6:9ec1,fe80::54a0:e8ff:fed6:9ec1,2,142,1,0.001136,0.001136
fe80::e8be:59ff:fe7f:97cf,fe80::e8be:59ff:fe7f:97cf,2,142,2,0.000568,0.000576
fe80::4c60:4cff:feba:325e,fe80::4c60:4cff:feba:325e,1,70,1,0.00056,0.00056
