# Overall Packet Count: 25099
# Overall Total Bytes: 8931940
# Overall Average Packet Size (Bytes): 355.87
# Overall Capture Duration (Seconds): 21263.000
# Overall Average Rate (Mbps): 0.003

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,192.168.254.2,19552,7928456,595,0.10660108907563025,10.808672
10.10.10.1,10.10.10.2,5067,956326,519,0.014741055876685935,0.55708
172.30.0.1,172.30.0.11,113,20190,14,0.011537142857142857,0.020624
172.30.0.11,66.118.230.14,46,4184,15,0.002231466666666667,0.002912
fe80::d8ef:8bff:fe50:cac0,ff02::2,18,1278,9,0.001136,0.001136
fe80::c14:51ff:fe0a:e985,ff02::2,18,1278,9,0.001136,0.001136
fe80::94fd:6aff:fe5c:3557,ff02::2,18,1278,9,0.001136,0.001136
fe80::8cd8:ccff:fe37:5919,ff02::2,18,1278,9,0.001136,0.001136
fe80::70f9:19ff:fe13:cfe9,ff02::2,18,1278,9,0.001136,0.001136
fe80::70d9:84ff:fef6:2ef1,ff02::2,18,1278,9,0.001136,0.001136
fe80::6cd0:d0ff:feb2:cfc6,ff02::2,18,1278,9,0.001136,0.001136
fe80::4cc5:8dff:fe7f:5a80,ff02::2,18,1278,9,0.001136,0.001136
fe80::4c58:dbff:fec6:2962,ff02::2,18,1278,9,0.001136,0.001136
fe80::3847:85ff:fe52:f94b,ff02::2,18,1278,9,0.001136,0.001136
fe80::3009:85ff:fe7a:2443,ff02::2,18,1278,9,0.001136,0.001136
fe80::2891:b6ff:fe9f:215b,ff02::2,18,1278,9,0.001136,0.001136
fe80::dc97:5aff:fee7:8775,ff02::2,18,1278,9,0.001136,0.001136
fe80::d8b6:47ff:fe97:2775,ff02::2,17,1206,9,0.001072,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,16,1136,8,0.001136,0.001136
fe80::383c:3aff:fe50:6aaf,ff02::2,16,1136,8,0.001136,0.001136
fe80::b050:51ff:fe80:afe1,ff02::2,15,1064,8,0.001064,0.001136
fe80::c0f4:c3ff:feb4:e734,ff02::2,13,920,8,0.00092,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,10,708,6,0.000944,0.001136
