IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
5.6.7.8,5.6.7.8,663,1525474,102,0.11964501960784314,0.239856
172.30.0.12,172.30.0.12,8278,1235930,136,0.07270176470588235,1.03144
192.168.254.2,192.168.254.2,4799,381624,136,0.022448470588235295,0.15064
1.1.2.3,1.1.2.3,767,63812,113,0.004517663716814159,0.009072
172.30.0.1,172.30.0.1,137,14224,51,0.00223121568627451,0.006288
fe80::3c07:fcff:fe3c:6900,fe80::3c07:fcff:fe3c:6900,2,142,2,0.000568,0.000576
fe80::cc38:4fff:fed8:9370,fe80::cc38:4fff:fed8:9370,2,142,2,0.000568,0.000576
fe80::f051:9aff:fe4a:5fb9,fe80::f051:9aff:fe4a:5fb9,2,142,1,0.001136,0.001136
fe80::8cc4:42ff:fe1f:640,fe80::8cc4:42ff:fe1f:640,1,72,1,0.000576,0.000576
fe80::d4db:bcff:fe9d:11f9,fe80::d4db:bcff:fe9d:11f9,1,70,1,0.00056,0.00056
