IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,172.30.0.11,466,169798,23,0.05906017391304348,0.189008
192.168.254.2,192.168.254.2,451,91258,22,0.033184727272727275,0.199808
10.1.2.3,10.1.2.3,124,25369,9,0.02255022222222222,0.057448
10.1.2.2,10.1.2.2,136,12484,9,0.011096888888888889,0.02384
172.30.0.1,172.30.0.1,36,3930,7,0.0044914285714285716,0.007816
fe80::5c2c:e1ff:fe46:dd37,fe80::5c2c:e1ff:fe46:dd37,2,142,1,0.001136,0.001136
fe80::60bc:8ff:fe69:c85e,fe80::60bc:8ff:fe69:c85e,2,142,1,0.001136,0.001136
fe80::8435:c3ff:fef9:bbdc,fe80::8435:c3ff:fef9:bbdc,2,142,1,0.001136,0.001136
fe80::ecdf:e4ff:fe49:2745,fe80::ecdf:e4ff:fe49:2745,2,142,1,0.001136,0.001136
fe80::e4e8:80ff:fe7c:45b0,fe80::e4e8:80ff:fe7c:45b0,1,70,1,0.00056,0.00056
