Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,37.39360119047619,37.80078125,30.59765625,13,63.0
discern-file-so,1460.852306547619,1591.1796875,299.11328125,13,63.0
discern-logs-so,1205.4296875,1205.4296875,23.0625,13,63.0
discern-network,1825.07421875,1863.1875,38.58203125,13,63.0
discern-proc-so,1205.92578125,1205.92578125,17.62109375,8,37.0
ettercap,221.31340144230768,328.40234375,24.48828125,5,26.0
