Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,32.23655133928571,32.5625,26.5625,15,70.0
discern-file-so,1527.73828125,1527.73828125,312.16015625,15,66.0
discern-logs-so,1205.6796875,1205.6796875,18.5390625,13,60.0
discern-network,1898.2109375,1898.2109375,96.65234375,15,66.0
discern-proc-so,1205.92578125,1205.92578125,15.33203125,9,46.0
systemd-journal,63.453125,63.453125,18.0234375,8,34.0
