IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,960,594176,27,0.17605214814814815,2.058992
10.10.10.2,10.10.10.2,1499,180642,27,0.05352355555555555,0.157704
192.168.254.2,192.168.254.2,585,164674,26,0.05066892307692308,0.199008
172.30.0.11,172.30.0.11,510,129984,27,0.03851377777777778,0.166576
172.30.0.1,172.30.0.1,42,4562,6,0.006082666666666667,0.014736
fe80::1045:18ff:fe3f:d716,fe80::1045:18ff:fe3f:d716,2,142,1,0.001136,0.001136
fe80::5038:85ff:fe96:71d6,fe80::5038:85ff:fe96:71d6,2,142,1,0.001136,0.001136
fe80::54cd:edff:fe83:23cd,fe80::54cd:edff:fe83:23cd,2,142,1,0.001136,0.001136
fe80::6081:3fff:fe4e:afeb,fe80::6081:3fff:fe4e:afeb,2,142,1,0.001136,0.001136
fe80::b848:aeff:fe59:11af,fe80::b848:aeff:fe59:11af,2,142,1,0.001136,0.001136
fe80::cac:54ff:fedc:3999,fe80::cac:54ff:fedc:3999,2,142,2,0.000568,0.000576
fe80::ec12:a1ff:fe68:8b21,fe80::ec12:a1ff:fe68:8b21,2,142,1,0.001136,0.001136
fe80::f438:a0ff:fe67:8e6c,fe80::f438:a0ff:fe67:8e6c,2,142,1,0.001136,0.001136
