Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
python3,272.0,57.51173856964286,76.47697504256931,55
discern-file-so,357.0,31.94647991007897,53.555876556569594,73
pip3,32.0,68.0302931934448,78.7146496567639,6
discern-proc-so,346.0,2.738890506418293,5.3647117900997925,68
jbd2/vda2-8,367.0,1.4104488839676443,1.9669429536246543,70
dpkg,14.0,13.452317386453249,17.589149457733658,3
systemd,237.0,0.7722730380444642,1.1530257920757527,46
apt-get,25.0,6.639112075046132,13.182530530315022,5
kswapd0,123.0,0.5756036764980352,0.5962148144916274,24
apt,5.0,9.995126704630128,9.995126704630128,1
python3.9,3.0,10.73949764388846,10.73949764388846,1
git,6.0,5.361750324090998,5.361750324090998,1
git-remote-http,6.0,5.154255283608336,5.154255283608336,1
apt-listchanges,6.0,4.0432620350513195,4.0432620350513195,1
mandb,6.0,2.0930008607047443,2.0930008607047443,1
py3compile,3.0,3.5779329308439656,3.5779329308439656,1
kworker/0,5.0,0.3108152351356121,0.3108152351356121,1
