Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,147.51721201486376,161.51171875,152.65625,718,3633.0
discern-file-so,1524.3285893793707,1591.4296875,284.04296875,55,286.0
discern-logs-so,1269.49609375,1269.49609375,100.734375,718,3741.0
discern-network,1833.83203125,1833.83203125,62.59375,663,3464.0
python3,125.58203125,125.58203125,109.30078125,1436,7382.0
