Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,151.25592715184848,168.22265625,159.3515625,880,4409.0
discern-file-so,1479.5571936881188,1591.4296875,292.734375,98,505.0
discern-interfa,1508.39453125,1571.26953125,23.69921875,871,4513.0
discern-logs-so,1269.49609375,1269.49609375,99.40625,880,4463.0
discern-network,1833.83203125,1863.1875,44.42578125,880,4506.0
discern-proc-so,1206.17578125,1206.17578125,18.234375,115,609.0
systemd-journal,124.73947093669344,165.296875,36.12109375,676,3487.0
