Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
discern-file-so,1499.5732593201753,1526.67578125,267.74609375,23,114.0
discern-logs-so,1205.4296875,1205.4296875,14.55078125,16,80.0
discern-network,1898.3617050438597,1898.5234375,98.39453125,23,114.0
discern-proc-so,1205.92578125,1205.92578125,16.59375,23,114.0
python3,694.0044723731884,1072.87109375,353.93359375,13,69.0
systemd,161.0859375,223.9296875,12.13671875,10,50.0
systemd-journal,47.06546336206897,49.2734375,11.62109375,7,29.0
