Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
discern-file-so,1559.4923844537816,1591.4296875,301.2890625,24,119.0
discern-jupyter,1205.33203125,1205.33203125,10.5703125,17,84.0
discern-logs-so,1205.4296875,1205.4296875,16.44921875,24,119.0
discern-network,1905.90234375,1905.90234375,83.8203125,24,119.0
discern-proc-so,1205.92578125,1205.92578125,15.83203125,24,119.0
systemd-journal,46.24720982142857,47.390625,11.9609375,7,35.0
