IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
192.168.254.2,192.168.254.2,120,31134,5,0.0498144,0.081056
172.30.0.15,172.30.0.15,121,30343,5,0.0485488,0.07532
172.30.0.1,172.30.0.1,13,1427,3,0.0038053333333333333,0.005464
fe80::1270:fdff:fe51:8a78,fe80::1270:fdff:fe51:8a78,2,142,1,0.001136,0.001136
fe80::6891:95ff:fe11:2764,fe80::6891:95ff:fe11:2764,2,142,1,0.001136,0.001136
fe80::8cf:a2ff:fed8:8f5c,fe80::8cf:a2ff:fed8:8f5c,2,142,1,0.001136,0.001136
fe80::90b4:e8ff:fe3c:cdd3,fe80::90b4:e8ff:fe3c:cdd3,2,142,1,0.001136,0.001136
fe80::a8d2:a5ff:fead:2ca1,fe80::a8d2:a5ff:fead:2ca1,2,142,1,0.001136,0.001136
fe80::ac3e:e6ff:fed1:1ac4,fe80::ac3e:e6ff:fed1:1ac4,2,142,1,0.001136,0.001136
fe80::b06d:adff:fe21:ea87,fe80::b06d:adff:fe21:ea87,2,142,1,0.001136,0.001136
fe80::c4ce:45ff:fe2f:3242,fe80::c4ce:45ff:fe2f:3242,2,142,1,0.001136,0.001136
fe80::ec58:14ff:feec:7b2d,fe80::ec58:14ff:feec:7b2d,2,142,1,0.001136,0.001136
