Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,17.75,18.13671875,12.45703125,8,35.0
discern-file-so,1555.5728515625,1591.4296875,289.78125,17,80.0
discern-logs-so,1205.4296875,1205.4296875,16.96875,11,54.0
discern-network,1898.2109375,1898.2109375,97.453125,17,80.0
discern-proc-so,1205.907924107143,1205.92578125,16.50390625,15,70.0
python3,717.7048611111111,992.5703125,71.2578125,6,27.0
systemd-journal,58.71915409482759,65.33984375,15.28515625,11,58.0
