Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,31.058481339928058,32.1796875,26.08984375,54,278.0
discern-file-so,1512.4799440298507,1527.36328125,286.046875,14,67.0
discern-logs-so,1205.4296875,1205.4296875,26.61328125,40,202.0
discern-network,1833.83203125,1863.1875,50.2109375,54,274.0
python3,123.8671875,123.8671875,108.265625,108,525.0
