Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,316.000,84.559,93.257,60
discern-proc-so,2761.000,2.576,3.405,542
discern-logs-so,2777.000,0.334,0.348,542
systemd,2837.000,0.159,1.702,553
kswapd0,2708.000,0.134,0.144,527
systemd-journal,2493.000,0.131,0.140,485
sshd,5.000,0.932,0.932,1
OverallSystemRecord,2485.000,3.302,5.726,489
