IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,172.30.0.12,4669,964885,35,0.22054514285714286,0.686976
10.10.10.1,10.10.10.1,2067,675919,20,0.2703676,1.599
192.168.254.2,192.168.254.2,3399,257886,32,0.0644715,0.168768
10.10.10.2,10.10.10.2,1639,216362,20,0.0865448,0.15452
172.30.0.1,172.30.0.1,41,4857,6,0.006476,0.017096
34.117.59.81,34.117.59.81,8,2032,1,0.016256,0.016256
104.26.12.205,104.26.12.205,10,1534,1,0.012272,0.012272
fe80::60e3:fcff:feef:58f1,fe80::60e3:fcff:feef:58f1,2,142,1,0.001136,0.001136
fe80::cc05:2aff:fea9:5451,fe80::cc05:2aff:fea9:5451,2,142,1,0.001136,0.001136
fe80::c495:37ff:fe39:82fe,fe80::c495:37ff:fe39:82fe,2,142,2,0.000568,0.000576
fe80::88d3:51ff:fe0d:a234,fe80::88d3:51ff:fe0d:a234,2,142,1,0.001136,0.001136
fe80::80b1:eff:fedf:aa5e,fe80::80b1:eff:fedf:aa5e,2,142,1,0.001136,0.001136
fe80::4c44:77ff:fed6:702f,fe80::4c44:77ff:fed6:702f,2,142,1,0.001136,0.001136
fe80::5c96:ffff:fe68:d1e5,fe80::5c96:ffff:fe68:d1e5,2,142,1,0.001136,0.001136
fe80::5c27:f5ff:fe3f:ab85,fe80::5c27:f5ff:fe3f:ab85,2,142,1,0.001136,0.001136
fe80::4079:e8ff:fe2d:4a30,fe80::4079:e8ff:fe2d:4a30,2,142,1,0.001136,0.001136
fe80::34c8:1bff:fed0:fbc2,fe80::34c8:1bff:fed0:fbc2,2,142,1,0.001136,0.001136
fe80::d05f:bff:fe34:1176,fe80::d05f:bff:fe34:1176,2,142,1,0.001136,0.001136
