Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,79.0,52.66248122911927,89.46763314228322,17
discern-proc-so,79.0,2.8865176610251813,3.083718305983603,17
python3,22.0,3.975293637422041,7.201270484762527,5
kswapd0,79.0,0.7533044333446247,0.7639722683155434,17
jbd2/vda2-8,77.0,0.43064476536879776,0.4461557647189737,16
systemd,63.0,0.49655211205791444,1.534103593861341,13
