# Overall Packet Count: 15887
# Overall Total Bytes: 220876926
# Overall Average Packet Size (Bytes): 13903.00
# Overall Capture Duration (Seconds): 1261.000
# Overall Average Rate (Mbps): 1.401

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.192.223,172.30.0.12,7891,179020346,17,84.24486870588235,128.106496
151.101.2.132,172.30.0.12,1588,26819852,5,42.9117632,76.30272
151.101.66.132,172.30.0.12,1235,5587822,6,7.450429333333333,17.509824
151.101.130.132,172.30.0.12,1615,5069123,6,6.758830666666666,18.906912
140.82.116.3,172.30.0.12,228,3769016,2,15.076064,30.0456
172.30.0.12,192.168.254.2,3080,585094,63,0.07429765079365079,0.884016
172.30.0.1,172.30.0.12,179,20465,31,0.0052812903225806455,0.02992
149.28.61.105,172.30.0.12,11,1000,4,0.002,0.002912
fe80::64de:fcff:feb6:15d2,ff02::2,6,426,3,0.001136,0.001136
fe80::e09f:7fff:fe00:8cfd,ff02::2,6,426,3,0.001136,0.001136
fe80::b807:13ff:fe9f:cdff,ff02::2,6,426,3,0.001136,0.001136
fe80::b057:3aff:fe2b:3613,ff02::2,6,426,3,0.001136,0.001136
fe80::8c36:34ff:fe5f:7ed9,ff02::2,6,426,3,0.001136,0.001136
fe80::280e:60ff:fe84:d68c,ff02::2,6,426,3,0.001136,0.001136
fe80::5808:86ff:fe7c:ad37,ff02::2,6,426,3,0.001136,0.001136
fe80::4cf8:7bff:fe7d:8169,ff02::2,6,426,3,0.001136,0.001136
fe80::f8ac:92ff:fe27:640,ff02::2,6,426,3,0.001136,0.001136
172.30.0.1,172.30.0.11,4,232,3,0.0006186666666666667,0.000928
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,2,0.000568,0.000576
