IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
5.6.7.8,5.6.7.8,675,1530006,107,0.11439297196261682,0.240336
172.30.0.12,172.30.0.12,7585,1098148,138,0.0636607536231884,0.575696
192.168.254.2,192.168.254.2,4446,354788,138,0.020567420289855073,0.114352
1.1.2.3,1.1.2.3,773,64454,115,0.00448375652173913,0.008544
172.30.0.1,172.30.0.1,130,13532,54,0.0020047407407407405,0.007088
fe80::4cf6:d3ff:fe6a:31ef,fe80::4cf6:d3ff:fe6a:31ef,2,142,1,0.001136,0.001136
fe80::5038:85ff:fe96:71d6,fe80::5038:85ff:fe96:71d6,2,142,1,0.001136,0.001136
fe80::705d:d4ff:fe3e:1758,fe80::705d:d4ff:fe3e:1758,2,142,2,0.000568,0.000576
fe80::e412:9dff:fe7e:9eb4,fe80::e412:9dff:fe7e:9eb4,2,142,1,0.001136,0.001136
fe80::f8de:88ff:fe42:305f,fe80::f8de:88ff:fe42:305f,2,142,1,0.001136,0.001136
fe80::fc53:78ff:fe02:276d,fe80::fc53:78ff:fe02:276d,2,142,1,0.001136,0.001136
