# Overall Packet Count: 42668
# Overall Total Bytes: 2449020
# Overall Average Packet Size (Bytes): 57.40
# Overall Capture Duration (Seconds): 1797.000
# Overall Average Rate (Mbps): 0.011

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,192.168.254.2,422,117094,20,0.0468376,0.148784
172.30.0.1,172.30.0.11,148,14504,26,0.004462769230769231,0.013968
172.30.0.11,206.210.192.99,12,1092,4,0.002184,0.002912
fe80::1270:fdff:fe57:dd8,ff02::2,8,568,5,0.0009088,0.001136
172.30.0.1,172.30.0.15,9,522,5,0.0008352,0.000928
fe80::f0c1:9eff:feda:497a,ff02::2,7,496,4,0.000992,0.001136
fe80::387f:55ff:fe95:9787,ff02::2,7,496,4,0.000992,0.001136
fe80::5808:86ff:fe7c:ad37,ff02::2,7,496,4,0.000992,0.001136
fe80::98b6:d7ff:feca:e4bc,ff02::2,6,426,3,0.001136,0.001136
fe80::e022:f1ff:fe76:ac9f,ff02::2,6,426,4,0.000852,0.001136
fe80::4012:9cff:feb9:fdd3,ff02::2,6,426,3,0.001136,0.001136
172.30.0.1,172.30.0.14,7,406,4,0.000812,0.000928
1.2.187.220,5.6.7.8,7,386,7,0.0004411428571428571,0.000448
1.2.96.118,5.6.7.8,7,386,6,0.0005146666666666666,0.00088
1.2.209.6,5.6.7.8,7,386,7,0.0004411428571428571,0.000448
1.2.185.153,5.6.7.8,7,386,7,0.0004411428571428571,0.000448
fe80::4490:ecff:fe5e:c507,ff02::2,5,356,3,0.0009493333333333334,0.001136
fe80::9c08:ebff:fe85:631,ff02::2,5,356,3,0.0009493333333333334,0.001136
fe80::844c:74ff:fe2c:bb1b,ff02::2,5,356,3,0.0009493333333333334,0.001136
fe80::ec8f:12ff:fe12:d416,ff02::2,5,354,3,0.000944,0.001136
fe80::e42e:d0ff:fea4:f5e4,ff02::2,5,354,3,0.000944,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,5,354,3,0.000944,0.001136
fe80::dccf:58ff:fe46:1d75,ff02::2,5,354,3,0.000944,0.001136
fe80::8fe:37ff:fe02:13bd,ff02::2,5,354,3,0.000944,0.001136
fe80::c54:49ff:fea5:e0d1,ff02::2,5,354,3,0.000944,0.001136
fe80::5c45:54ff:fe3f:b1d0,ff02::2,5,354,3,0.000944,0.001136
fe80::78e4:bff:fe68:40f9,ff02::2,5,354,3,0.000944,0.001136
fe80::880c:d8ff:fe03:8794,ff02::2,5,354,3,0.000944,0.001136
fe80::a0b7:44ff:fe58:60b4,ff02::2,5,354,3,0.000944,0.001136
fe80::8c8c:b1ff:fe2b:50aa,ff02::2,5,354,3,0.000944,0.001136
1.1.2.2,1.1.2.4,8,352,4,0.000704,0.000704
1.2.71.65,5.6.7.8,6,334,6,0.00044533333333333333,0.000448
1.2.235.65,5.6.7.8,6,332,6,0.0004426666666666667,0.000448
1.2.223.83,5.6.7.8,6,332,5,0.0005312,0.00088
1.2.182.168,5.6.7.8,6,332,6,0.0004426666666666667,0.000448
1.2.235.195,5.6.7.8,6,330,6,0.00044,0.000448
1.2.143.128,5.6.7.8,6,330,5,0.000528,0.00088
1.2.11.249,5.6.7.8,6,330,5,0.000528,0.00088
1.2.66.43,5.6.7.8,6,330,6,0.00044,0.000448
1.2.217.16,5.6.7.8,6,330,6,0.00044,0.000448
1.2.188.100,5.6.7.8,6,330,6,0.00044,0.000448
1.2.150.125,5.6.7.8,6,330,6,0.00044,0.000448
1.2.103.222,5.6.7.8,6,330,5,0.000528,0.00088
1.2.153.37,5.6.7.8,6,330,6,0.00044,0.000448
1.2.78.84,5.6.7.8,6,328,5,0.0005248,0.00088
1.2.199.252,5.6.7.8,6,328,4,0.000656,0.00088
1.2.132.46,5.6.7.8,6,328,6,0.00043733333333333336,0.000448
1.2.7.96,5.6.7.8,6,328,5,0.0005248,0.00088
1.2.109.104,5.6.7.8,6,328,5,0.0005248,0.00088
1.2.196.53,5.6.7.8,6,328,6,0.00043733333333333336,0.000448
172.30.0.1,172.30.0.12,5,290,5,0.000464,0.000464
fe80::448c:ff:fe6d:8584,ff02::2,4,284,2,0.001136,0.001136
fe80::5405:56ff:fe80:c3b3,ff02::2,4,282,3,0.000752,0.001136
1.2.220.63,5.6.7.8,5,278,5,0.0004448,0.000448
1.2.28.148,5.6.7.8,5,278,5,0.0004448,0.000448
1.2.119.54,5.6.7.8,5,278,4,0.000556,0.00088
1.2.192.4,5.6.7.8,5,278,4,0.000556,0.00088
1.2.80.113,5.6.7.8,5,278,5,0.0004448,0.000448
1.2.171.63,5.6.7.8,5,276,4,0.000552,0.00088
1.2.123.120,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.143.148,5.6.7.8,5,276,4,0.000552,0.00088
1.2.105.150,5.6.7.8,5,276,4,0.000552,0.00088
1.2.154.28,5.6.7.8,5,276,4,0.000552,0.00088
1.2.250.161,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.122.234,5.6.7.8,5,276,4,0.000552,0.00088
1.2.25.80,5.6.7.8,5,276,4,0.000552,0.00088
1.2.25.191,5.6.7.8,5,276,4,0.000552,0.00088
1.2.193.6,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.156.177,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.246.140,5.6.7.8,5,276,4,0.000552,0.00088
1.2.125.59,5.6.7.8,5,276,4,0.000552,0.00088
1.2.153.167,5.6.7.8,5,276,3,0.000736,0.00088
1.2.29.198,5.6.7.8,5,276,4,0.000552,0.00088
1.2.254.247,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.190.171,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.144.26,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.73.158,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.118.24,5.6.7.8,5,276,4,0.000552,0.00088
1.2.40.186,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.42.247,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.116.3,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.164.74,5.6.7.8,5,276,3,0.000736,0.00088
1.2.113.94,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.177.70,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.56.123,5.6.7.8,5,276,4,0.000552,0.00088
1.2.56.159,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.176.21,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.196.52,5.6.7.8,5,276,4,0.000552,0.00088
1.2.252.10,5.6.7.8,5,276,4,0.000552,0.00088
1.2.216.194,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.23.49,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.201.95,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.237.133,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.135.215,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.139.47,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.233.87,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.238.3,5.6.7.8,5,276,4,0.000552,0.00088
1.2.127.6,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.141.0,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.218.169,5.6.7.8,5,276,5,0.0004416,0.000448
1.2.198.24,5.6.7.8,5,276,4,0.000552,0.00088
1.2.130.51,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.157.33,5.6.7.8,5,274,4,0.000548,0.00088
1.2.141.161,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.130.141,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.187.178,5.6.7.8,5,274,4,0.000548,0.00088
1.2.188.179,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.31.101,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.120.177,5.6.7.8,5,274,3,0.0007306666666666667,0.000896
1.2.216.17,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.38.223,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.185.170,5.6.7.8,5,274,4,0.000548,0.00088
1.2.68.139,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.170.80,5.6.7.8,5,274,4,0.000548,0.00088
1.2.226.249,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.64.203,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.99.23,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.61.88,5.6.7.8,5,274,4,0.000548,0.00088
1.2.22.136,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.174.233,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.53.0,5.6.7.8,5,274,3,0.0007306666666666667,0.00088
1.2.178.231,5.6.7.8,5,274,3,0.0007306666666666667,0.00088
1.2.133.135,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.221.27,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.60.64,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.190.232,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.29.30,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.58.217,5.6.7.8,5,274,3,0.0007306666666666667,0.000896
1.2.154.123,5.6.7.8,5,274,4,0.000548,0.00088
1.2.248.195,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.101.9,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.249.207,5.6.7.8,5,274,4,0.000548,0.00088
1.2.124.144,5.6.7.8,5,274,4,0.000548,0.00088
1.2.24.18,5.6.7.8,5,274,4,0.000548,0.00088
1.2.246.124,5.6.7.8,5,274,4,0.000548,0.00088
1.2.158.188,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.240.215,5.6.7.8,5,274,4,0.000548,0.00088
1.2.196.244,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.244.169,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.91.70,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.80.54,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.249.200,5.6.7.8,5,274,5,0.0004384,0.000448
1.2.99.66,5.6.7.8,5,272,4,0.000544,0.00088
1.2.160.17,5.6.7.8,5,272,5,0.0004352,0.000448
1.2.41.27,5.6.7.8,5,272,5,0.0004352,0.000448
1.2.107.61,5.6.7.8,5,272,5,0.0004352,0.000448
1.2.124.247,5.6.7.8,5,270,5,0.000432,0.000432
172.30.0.1,172.30.0.13,4,232,4,0.000464,0.000464
1.2.146.222,5.6.7.8,4,224,4,0.000448,0.000448
1.2.88.177,5.6.7.8,4,224,4,0.000448,0.000448
1.2.191.23,5.6.7.8,4,224,4,0.000448,0.000448
1.2.70.58,5.6.7.8,4,222,4,0.000444,0.000448
1.2.100.153,5.6.7.8,4,222,4,0.000444,0.000448
1.2.78.68,5.6.7.8,4,222,3,0.000592,0.00088
1.2.16.11,5.6.7.8,4,222,3,0.000592,0.00088
1.2.82.220,5.6.7.8,4,222,4,0.000444,0.000448
1.2.82.130,5.6.7.8,4,222,4,0.000444,0.000448
1.2.61.75,5.6.7.8,4,222,4,0.000444,0.000448
1.2.103.87,5.6.7.8,4,222,4,0.000444,0.000448
1.2.100.118,5.6.7.8,4,222,4,0.000444,0.000448
1.2.85.55,5.6.7.8,4,222,4,0.000444,0.000448
1.2.135.82,5.6.7.8,4,222,4,0.000444,0.000448
1.2.212.25,5.6.7.8,4,222,4,0.000444,0.000448
1.2.21.72,5.6.7.8,4,222,4,0.000444,0.000448
1.2.10.88,5.6.7.8,4,222,4,0.000444,0.000448
1.2.60.54,5.6.7.8,4,222,4,0.000444,0.000448
1.2.175.219,5.6.7.8,4,222,3,0.000592,0.00088
1.2.65.215,5.6.7.8,4,222,4,0.000444,0.000448
1.2.15.4,5.6.7.8,4,222,4,0.000444,0.000448
1.2.65.46,5.6.7.8,4,222,4,0.000444,0.000448
1.2.219.156,5.6.7.8,4,222,4,0.000444,0.000448
1.2.22.221,5.6.7.8,4,222,4,0.000444,0.000448
1.2.135.201,5.6.7.8,4,222,4,0.000444,0.000448
1.2.171.126,5.6.7.8,4,222,4,0.000444,0.000448
1.2.103.11,5.6.7.8,4,222,4,0.000444,0.000448
1.2.218.130,5.6.7.8,4,222,4,0.000444,0.000448
1.2.73.167,5.6.7.8,4,222,4,0.000444,0.000448
1.2.214.198,5.6.7.8,4,222,4,0.000444,0.000448
1.2.210.180,5.6.7.8,4,222,4,0.000444,0.000448
1.2.85.106,5.6.7.8,4,222,4,0.000444,0.000448
1.2.152.223,5.6.7.8,4,222,4,0.000444,0.000448
1.2.101.71,5.6.7.8,4,222,4,0.000444,0.000448
1.2.107.150,5.6.7.8,4,222,4,0.000444,0.000448
1.2.72.47,5.6.7.8,4,222,4,0.000444,0.000448
1.2.21.126,5.6.7.8,4,222,4,0.000444,0.000448
1.2.182.164,5.6.7.8,4,222,3,0.000592,0.00088
1.2.133.218,5.6.7.8,4,222,4,0.000444,0.000448
1.2.120.14,5.6.7.8,4,222,4,0.000444,0.000448
1.2.14.161,5.6.7.8,4,222,4,0.000444,0.000448
1.2.28.22,5.6.7.8,4,222,3,0.000592,0.00088
1.2.201.105,5.6.7.8,4,222,4,0.000444,0.000448
1.2.255.141,5.6.7.8,4,222,4,0.000444,0.000448
1.2.234.233,5.6.7.8,4,222,4,0.000444,0.000448
1.2.122.251,5.6.7.8,4,222,4,0.000444,0.000448
1.2.129.2,5.6.7.8,4,222,4,0.000444,0.000448
1.2.20.159,5.6.7.8,4,222,4,0.000444,0.000448
1.2.123.148,5.6.7.8,4,222,4,0.000444,0.000448
1.2.192.31,5.6.7.8,4,222,4,0.000444,0.000448
1.2.239.152,5.6.7.8,4,222,4,0.000444,0.000448
1.2.25.2,5.6.7.8,4,222,4,0.000444,0.000448
1.2.127.155,5.6.7.8,4,222,4,0.000444,0.000448
