Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,39.220865885416664,39.6953125,32.7734375,15,72.0
discern-file-so,1439.9076286764705,1591.1796875,293.77734375,15,68.0
discern-network,1898.4609375,1898.4609375,119.01953125,15,68.0
discern-proc-so,1205.92578125,1205.92578125,16.25,7,30.0
python3,176.609375,232.35546875,18.359375,1,5.0
server.py,171.75390625,235.75390625,19.8984375,8,42.0
systemd-journal,77.26953125,77.26953125,24.70703125,14,67.0
