Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
python3,351.0,68.36638043314855,90.88689433038226,67
discern-file-so,454.0,32.73842542913819,54.789816898785816,90
pip3,27.0,52.887175020138585,68.15788816088975,5
discern-proc-so,453.0,2.4021870496342883,2.9624149530568706,89
jbd2/vda2-8,458.0,1.1487318921624459,1.5592814561430095,90
dpkg,16.0,10.567292411380226,11.721044190093979,3
systemd,209.0,0.680635278857631,0.9955655390596532,41
kswapd0,253.0,0.5518549229985756,0.5923659688742385,49
apt-get,23.0,4.215426549257879,13.308635642735535,5
apt,36.0,2.669987878788403,7.784322363719884,7
python3.9,5.0,13.189641657636098,13.189641657636098,1
mandb,6.0,3.0120915602363376,3.0120915602363376,1
sshd,6.0,0.747375374912402,0.7473753749124021,1
apt-listchanges,1.0,4.03483708804841,4.03483708804841,1
