Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,24.532169117647058,24.8203125,18.46484375,11,51.0
discern-file-so,1655.74609375,1655.74609375,300.8125,11,51.0
discern-logs-so,1205.4296875,1205.4296875,18.33203125,5,19.0
discern-network,1833.83203125,1863.1875,79.86328125,11,51.0
discern-proc-so,1205.92578125,1205.92578125,17.4453125,6,26.0
python3,805.7677556818181,984.5703125,46.12890625,2,11.0
systemd-journal,65.265625,65.265625,19.578125,9,46.0
