Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,313.000,77.066,84.135,60
discern-proc-so,2785.000,2.314,4.677,546
discern-logs-so,2790.000,0.399,0.433,547
systemd-journal,2790.000,0.191,0.197,547
systemd,2874.000,0.184,2.807,564
kswapd0,2351.000,0.136,0.145,461
named,46.000,0.349,1.076,9
sshd,5.000,0.535,0.535,1
OverallSystemRecord,2482.000,3.231,8.218,487
