Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,27.982421875,28.43359375,22.5390625,15,72.0
discern-file-so,1499.9727647569443,1526.67578125,241.703125,15,72.0
discern-logs-so,1205.4296875,1205.4296875,15.25390625,2,5.0
discern-network,1841.96484375,1863.81640625,33.69921875,15,72.0
discern-proc-so,1205.8989955357142,1205.92578125,15.72265625,11,56.0
named,340.51953125,402.0078125,19.7578125,2,11.0
systemd-journal,65.2734375,65.2734375,22.99609375,15,72.0
