Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,141.04329721405966,158.8046875,150.1171875,881,4424.0
discern-file-so,1433.4543850806451,1526.98828125,202.59765625,6,31.0
discern-logs-so,1269.49609375,1269.49609375,117.9921875,881,4486.0
discern-network,1898.8359375,1898.8359375,143.24609375,875,4535.0
dockerd,1350.61328125,1414.36328125,100.37109375,881,4554.0
mariadbd,1059.23828125,1113.66796875,89.7734375,881,4444.0
