Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,247.000,80.818,90.492,47
discern-proc-so,2089.000,2.487,2.851,399
discern-logs-so,2084.000,0.238,0.271,399
systemd,2128.000,0.196,0.613,406
kswapd0,2145.000,0.182,0.205,397
systemd-journal,1883.000,0.151,0.155,272
jbd2/vda2-8,387.000,0.161,0.168,75
OverallSystemRecord,2731.000,2.252,3.693,394
