Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,65.0,83.79322731672896,96.06933986937389,15
discern-proc-so,63.0,1.8016839239333828,2.1237298300043843,14
systemd,75.0,0.6782902560949982,2.6426688341096494,16
kswapd0,69.0,0.5591538485774682,0.5732975074633333,15
jbd2/vda2-8,69.0,0.49244434480935345,0.508480380796448,15
