IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.3,10.10.10.3,1837,1966578,24,0.655526,7.319016
10.10.10.4,10.10.10.4,633,913698,19,0.38471494736842105,5.374592
10.10.10.1,10.10.10.1,1438,396154,28,0.11318685714285714,0.559288
192.168.254.2,192.168.254.2,512,127344,27,0.03773155555555555,0.170752
172.30.0.11,172.30.0.11,443,119394,25,0.03820608,0.140576
172.30.0.1,172.30.0.1,40,4472,6,0.0059626666666666665,0.012496
fe80::1270:fdff:fe57:e10,fe80::1270:fdff:fe57:e10,2,142,1,0.001136,0.001136
fe80::20ba:c2ff:fec1:f0d2,fe80::20ba:c2ff:fec1:f0d2,2,142,1,0.001136,0.001136
fe80::70eb:9dff:fec0:90af,fe80::70eb:9dff:fec0:90af,2,142,1,0.001136,0.001136
fe80::9ce9:47ff:fec5:334d,fe80::9ce9:47ff:fec5:334d,2,142,1,0.001136,0.001136
fe80::e05f:b3ff:fe74:682,fe80::e05f:b3ff:fe74:682,2,142,1,0.001136,0.001136
fe80::e89f:f1ff:fea6:816,fe80::e89f:f1ff:fea6:816,2,142,1,0.001136,0.001136
