Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,74.000,77.514,88.023,17
discern-proc-so,74.000,2.395,7.457,17
jbd2/vda2-8,74.000,1.296,1.443,17
systemd,83.000,0.766,0.868,18
kswapd0,61.000,0.439,0.454,13
discern-network,12.000,0.422,0.425,3
OverallSystemRecord,5.000,1.228,1.228,1
