Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,25.789833470394736,26.1171875,20.1640625,17,76.0
discern-file-so,1487.615234375,1591.4296875,301.37890625,17,72.0
discern-logs-so,1205.4296875,1205.4296875,16.76171875,6,29.0
discern-network,1898.2109375,1898.2109375,89.75390625,17,72.0
discern-proc-so,1205.92578125,1205.92578125,15.33203125,15,72.0
systemd-journal,65.265625,65.265625,17.31640625,13,55.0
