Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,37.542917351973685,38.1484375,31.2265625,16,76.0
discern-file-so,1460.1322471217106,1591.1796875,275.125,16,76.0
discern-network,1898.4609375,1898.4609375,119.01953125,16,76.0
discern-proc-so,1205.92578125,1205.92578125,16.25,8,36.0
python3,176.609375,232.35546875,16.6328125,1,5.0
server.py,171.75390625,235.75390625,20.00390625,7,34.0
systemd-journal,77.26953125,77.26953125,24.70703125,15,75.0
