# Overall Packet Count: 6227
# Overall Total Bytes: 4300832
# Overall Average Packet Size (Bytes): 690.67
# Overall Capture Duration (Seconds): 22959.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.15,192.168.254.2,928,3691216,9,3.281080888888889,18.460192
172.30.0.1,172.30.0.15,4964,584872,731,0.006400787961696307,0.01488
10.10.10.2,10.10.10.4,58,4202,1,0.033616,0.033616
172.30.0.15,23.95.49.216,44,4004,11,0.002912,0.002912
fe80::8cd8:ccff:fe37:5919,ff02::2,14,994,7,0.001136,0.001136
fe80::1c62:e4ff:fe9a:dbb5,ff02::2,14,994,7,0.001136,0.001136
fe80::383c:3aff:fe50:6aaf,ff02::2,14,994,7,0.001136,0.001136
fe80::4cc5:8dff:fe7f:5a80,ff02::2,14,994,7,0.001136,0.001136
fe80::90ae:e9ff:fe4b:988d,ff02::2,14,994,7,0.001136,0.001136
fe80::70f9:19ff:fe13:cfe9,ff02::2,14,994,7,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,13,922,7,0.0010537142857142856,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,13,922,7,0.0010537142857142856,0.001136
fe80::d8ef:8bff:fe50:cac0,ff02::2,12,852,6,0.001136,0.001136
fe80::94fd:6aff:fe5c:3557,ff02::2,12,852,6,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,12,852,6,0.001136,0.001136
fe80::6cd0:d0ff:feb2:cfc6,ff02::2,12,852,6,0.001136,0.001136
fe80::70d9:84ff:fef6:2ef1,ff02::2,12,852,6,0.001136,0.001136
fe80::58:d2ff:fe60:6234,ff02::2,12,852,6,0.001136,0.001136
fe80::3847:85ff:fe52:f94b,ff02::2,12,852,6,0.001136,0.001136
fe80::2891:b6ff:fe9f:215b,ff02::2,12,852,6,0.001136,0.001136
fe80::853:83ff:fe4d:3920,ff02::2,11,780,6,0.00104,0.001136
fe80::f488:2ff:fe23:11c7,ff02::2,10,710,5,0.001136,0.001136
fe80::b050:51ff:fe80:afe1,ff02::2,6,424,4,0.000848,0.001136
