# Overall Packet Count: 3734
# Overall Total Bytes: 1422241
# Overall Average Packet Size (Bytes): 380.89
# Overall Capture Duration (Seconds): 90.000
# Overall Average Rate (Mbps): 0.126

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.3,3311,1329946,16,0.664973,4.719472
172.30.0.14,192.168.254.2,275,75512,9,0.06712177777777778,0.151296
172.30.0.1,172.30.0.14,92,10101,7,0.011544,0.021976
172.30.0.14,34.117.59.81,16,2806,1,0.022448,0.022448
104.26.13.205,172.30.0.14,18,2314,1,0.018512,0.018512
fe80::1270:fdff:fe57:e58,ff02::2,2,142,1,0.001136,0.001136
fe80::2062:e7ff:fe4a:9635,ff02::2,2,142,1,0.001136,0.001136
fe80::28e6:bff:fe89:1eb8,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::4402:90ff:fe40:483c,ff02::2,2,142,1,0.001136,0.001136
fe80::70a8:8cff:fecf:9a33,ff02::2,2,142,1,0.001136,0.001136
fe80::acb0:b1ff:fe89:d8e8,ff02::2,2,142,2,0.000568,0.000576
fe80::bc75:34ff:fe81:16a0,ff02::2,2,142,1,0.001136,0.001136
fe80::e4ba:69ff:fe9e:a5d2,ff02::2,2,142,1,0.001136,0.001136
fe80::ec99:eff:fe5d:c202,ff02::2,2,142,1,0.001136,0.001136
fe80::f8f5:21ff:fe86:97db,ff02::2,2,142,1,0.001136,0.001136
