IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1154,399642,55,0.05812974545454545,0.658192
172.30.0.12,172.30.0.12,1617,323391,64,0.040423875,0.303488
10.10.10.2,10.10.10.2,989,137315,54,0.020342962962962962,0.100224
192.168.254.2,192.168.254.2,1408,124034,66,0.015034424242424243,0.085168
172.30.0.1,172.30.0.1,44,5243,7,0.005992,0.01012
34.117.59.81,34.117.59.81,8,2032,3,0.005418666666666666,0.008152
172.67.74.152,172.67.74.152,10,1534,2,0.006136,0.006176
fe80::14b3:7eff:fe20:4847,fe80::14b3:7eff:fe20:4847,2,142,1,0.001136,0.001136
fe80::2480:efff:fe84:e6b1,fe80::2480:efff:fe84:e6b1,2,142,1,0.001136,0.001136
fe80::34e2:d8ff:fe36:75a2,fe80::34e2:d8ff:fe36:75a2,2,142,1,0.001136,0.001136
fe80::8050:c7ff:fe3f:d671,fe80::8050:c7ff:fe3f:d671,2,142,1,0.001136,0.001136
