Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,62.0,58.51001379515281,84.67062594424694,13
ettercap,21.0,45.78100855115473,56.792583858856695,4
discern-proc-so,56.0,2.3446639843360835,2.5243341975061915,12
jbd2/vda2-8,62.0,1.2783856804779052,1.3291168525230994,13
kswapd0,62.0,0.8389509200200627,0.854150089038048,13
systemd,41.0,0.5885171917674329,1.212246381335601,9
discern-network,6.0,0.44655977087856097,0.446559770878561,1
