Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,18.236979166666668,18.5234375,12.984375,8,36.0
discern-file-so,1527.61328125,1527.61328125,300.63671875,16,77.0
discern-logs-so,1205.4296875,1205.4296875,14.62890625,2,8.0
discern-network,1898.2109375,1898.2109375,94.21875,16,77.0
discern-proc-so,1205.92578125,1205.92578125,16.26171875,16,77.0
python3,683.4803503787879,984.5703125,49.09765625,6,33.0
systemd-journal,63.39940137987013,65.26953125,18.6484375,16,77.0
