Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
discern-file-so,1527.36328125,1527.36328125,288.89453125,16,72.0
discern-logs-so,1205.4296875,1205.4296875,13.9921875,10,45.0
discern-network,1898.2109375,1898.2109375,94.21875,16,76.0
discern-proc-so,1205.92578125,1205.92578125,16.18359375,16,76.0
python3,686.4829282407408,992.57421875,49.7265625,6,27.0
systemd-journal,57.26953125,57.26953125,18.6484375,16,76.0
