IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.1,1565,504710,19,0.21250947368421053,1.457216
10.10.10.2,10.10.10.2,1393,149311,19,0.06286778947368421,0.081664
172.30.0.12,172.30.0.12,161,35497,12,0.023664666666666667,0.077312
192.168.254.2,192.168.254.2,125,31532,8,0.031532,0.079312
10.10.10.4,10.10.10.4,88,5280,3,0.01408,0.01952
172.30.0.1,172.30.0.1,37,4489,7,0.005130285714285714,0.014176
34.117.59.81,34.117.59.81,9,2108,2,0.008432,0.008664
104.26.13.205,104.26.13.205,10,1542,2,0.006168,0.011792
10.10.10.3,10.10.10.3,8,532,1,0.004256,0.004256
fe80::3c77:eeff:fe52:3b79,fe80::3c77:eeff:fe52:3b79,2,142,1,0.001136,0.001136
fe80::70ff:d8ff:fe48:158,fe80::70ff:d8ff:fe48:158,2,142,2,0.000568,0.000576
fe80::1270:fdff:fe51:8a78,fe80::1270:fdff:fe51:8a78,1,70,1,0.00056,0.00056
