Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,70.0,50.14478468673732,83.8139739232327,15
discern-proc-so,70.0,2.5502615123262493,3.0558521059696315,15
kswapd0,70.0,0.7414331115206367,0.7491025561662159,15
systemd,100.0,0.4877099522765259,1.833665132084746,21
jbd2/vda2-8,35.0,0.25470759481144617,0.257224025615818,8
named,5.0,0.5524336227178605,0.5524336227178605,1
