# Overall Packet Count: 15043
# Overall Total Bytes: 6745840
# Overall Average Packet Size (Bytes): 448.44
# Overall Capture Duration (Seconds): 22939.000
# Overall Average Rate (Mbps): 0.002

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,192.168.254.2,911,4703548,15,2.508558933333333,31.008464
10.10.10.1,10.10.10.2,6210,1136740,513,0.017726939571150097,0.601344
172.30.0.1,172.30.0.12,6430,752772,938,0.006420230277185501,0.024264
10.10.10.2,10.10.10.2,844,104604,499,0.0016770180360721444,0.02768
10.10.10.2,10.10.10.3,191,12790,1,0.10232,0.10232
10.10.10.2,10.10.10.4,173,11662,2,0.046648,0.078208
172.30.0.12,208.67.75.242,43,3910,13,0.002406153846153846,0.002912
172.30.0.12,34.117.59.81,15,2738,1,0.021904,0.021904
104.26.12.205,172.30.0.12,18,2316,1,0.018528,0.018528
fe80::d4b4:6fff:fee2:315e,ff02::2,14,994,7,0.001136,0.001136
fe80::5828:6ff:fe42:cc05,ff02::2,14,994,7,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,14,994,7,0.001136,0.001136
fe80::383c:3aff:fe50:6aaf,ff02::2,12,852,6,0.001136,0.001136
fe80::8cd8:ccff:fe37:5919,ff02::2,12,852,6,0.001136,0.001136
fe80::4cc5:8dff:fe7f:5a80,ff02::2,12,852,6,0.001136,0.001136
fe80::94fd:6aff:fe5c:3557,ff02::2,12,852,6,0.001136,0.001136
fe80::cc1e:1dff:fe35:8d0a,ff02::2,11,780,6,0.00104,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,11,780,6,0.00104,0.001136
fe80::70f9:19ff:fe13:cfe9,ff02::2,10,710,5,0.001136,0.001136
fe80::70d9:84ff:fef6:2ef1,ff02::2,10,710,5,0.001136,0.001136
fe80::2891:b6ff:fe9f:215b,ff02::2,10,710,5,0.001136,0.001136
fe80::d8ef:8bff:fe50:cac0,ff02::2,10,710,5,0.001136,0.001136
fe80::b482:50ff:fecc:ccf7,ff02::2,10,708,6,0.000944,0.001136
fe80::b4fd:acff:fe0c:607a,ff02::2,10,708,6,0.000944,0.001136
fe80::6cd0:d0ff:feb2:cfc6,ff02::2,10,708,6,0.000944,0.001136
fe80::b050:51ff:fe80:afe1,ff02::2,9,640,6,0.0008533333333333333,0.001136
fe80::7c85:d5ff:fe69:7ee5,ff02::2,9,638,5,0.0010208,0.001136
fe80::3847:85ff:fe52:f94b,ff02::2,8,568,4,0.001136,0.001136
