Name,TimeWeightedAvgVmSizeMiB,MaxVmPeakMiB,MaxVmHwmMiB,DataPoints,PeakDuration
dbus-daemon,31.308685302734375,32.43359375,26.40625,51,256.0
discern-file-so,1442.763094190141,1462.984375,278.984375,15,71.0
discern-interfa,1507.51953125,1507.51953125,24.5390625,5,25.0
discern-logs-so,1205.4296875,1205.4296875,26.78515625,31,156.0
discern-network,1841.8359375,1863.1875,64.796875,51,256.0
python3,125.6171875,125.6171875,109.7265625,102,487.0
