Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,204.000,80.751,86.621,39
discern-proc-so,1700.000,2.345,2.476,344
discern-logs-so,1729.000,0.903,0.994,345
systemd-journal,1749.000,0.546,0.570,345
discern-network,1773.000,0.491,0.510,345
rsyslogd,1572.000,0.279,0.293,301
systemd,30.000,0.762,1.960,6
OverallSystemRecord,1621.000,4.311,5.246,329
