Name,Duration,AvgCpuPercent,MaxCpuUsage,DataPoints
discern-file-so,170.0,39.27109538340131,76.81971611283865,33
discern-proc-so,168.0,2.950131183735425,8.025905289411082,32
kswapd0,172.0,0.7184945851513113,0.7223677214633819,32
discern-network,172.0,0.5964517034754265,0.6015263193717919,32
systemd,172.0,0.3792540965157578,3.0296152678544006,32
